ID,Target Shape,Target Bins,Selected Shape,Selected Bin,Time Taken
1432,Green_Circle,5 & 3 & 7 & 2,Green_Circle,3,1.96
1432,Green_Circle,5 & 3 & 7 & 2,Green_Circle,3,1.9

