ID,Mouse Position (x/y),Current Time (ms)
11,(761/412),7180
11,(1260/150),7280
11,(1397/40),7420
11,(1437/51),7540
11,(1498/40),7680
11,(1502/38),7780
11,(1502/38),7920
11,(1502/38),8040
11,(1495/44),8140
11,(1495/44),8240
11,(1495/44),8360
11,(1495/44),8480
11,(1495/44),8620
11,(1495/44),8740
11,(1495/44),8860
11,(1495/44),8980
11,(1495/44),9099.999
11,(1495/44),9220
11,(1495/44),9320
11,(1495/44),9519.999
11,(1495/44),9660
11,(1495/44),9719.999
11,(1495/44),9880
11,(1495/44),10000
11,(1454/63),10120
11,(1438/77),10260
11,(1438/77),10400
11,(1421/93),10540
11,(1421/94),10660
11,(1421/94),10780
11,(1421/94),10860
11,(1421/94),10980
11,(848/346),11160
11,(818/353),11280
11,(818/349),11420
11,(842/349),11560
11,(1395/111),11640
11,(1494/27),11780
11,(1473/56),12140
11,(1473/56),12340
11,(1473/56),12440
11,(1473/56),12580
11,(1473/56),12700
11,(1473/56),12820
11,(1473/56),12920
11,(1473/56),13020
11,(1473/56),13140
11,(1095/352),13280
11,(963/491),13420
11,(961/556),13520
11,(985/624),13660
11,(988/643),13780
11,(988/643),13900
11,(988/693),14020
11,(1001/2056),14140
11,(1001/2056),14340
11,(1001/2056),14440
11,(1001/2056),14660
11,(1001/2056),14780
11,(1001/2056),14920
11,(1001/2056),15060
11,(1013/1984),15180
11,(1096/1170),15280
11,(1096/1131),15440
11,(1096/1109),15580
11,(1027/749),15780
11,(1024/748),15900
11,(1009/736),16020
11,(1005/731),16140
11,(1005/731),16240
11,(1005/731),16380
11,(1005/731),16520
11,(917/690),16660
11,(709/575),16760
11,(530/464),16880
11,(484/434),17000
11,(467/422),17120
11,(470/425),17240
11,(470/425),17360
11,(470/425),17560
11,(470/425),17700
11,(470/425),17820
11,(46/380),17960
11,(-177/318),18100
11,(-177/318),18240
11,(-177/318),18420
11,(-177/318),18540
11,(-177/318),18680
11,(-177/318),18800
11,(-177/318),18920
11,(-177/318),19080
11,(-177/318),19220
11,(-215/228),19440
11,(-221/215),19540
11,(-225/210),19680
11,(-226/210),19800
11,(-226/210),19900
11,(-226/210),20020
11,(-226/210),20120
11,(-226/210),20320
11,(-226/210),20440
11,(-226/210),20560
11,(-226/210),20660
11,(-226/210),20780
11,(-226/210),20880
11,(-226/210),21020
11,(-226/210),21120
11,(-226/210),21280
11,(-226/210),21380
11,(-226/210),21520
11,(-226/210),21640
11,(-226/210),21760
11,(-226/210),21860
11,(-226/210),21980
11,(-226/210),22100
11,(-226/210),22200
11,(-226/210),22380
11,(-226/210),22520
11,(-226/210),22620
11,(-226/210),22760
11,(-226/210),22880
11,(-226/210),22980
11,(-226/210),23080
11,(-226/210),23200
11,(-226/210),23320
11,(-226/210),23440
11,(-226/210),23580
11,(-226/210),23680
11,(-226/210),23780
11,(-226/210),23900
11,(-226/210),24020
11,(-226/210),24120
11,(-226/210),24300
11,(-226/210),24440
11,(-226/210),24540
11,(-226/210),24640
11,(-226/210),24740
11,(-226/210),24860
11,(-226/210),25000
11,(-226/210),25100
11,(-226/210),25240
11,(-226/210),25380
11,(-226/210),25500
11,(-226/210),25600
11,(-226/210),25700
11,(-226/210),25820
11,(-226/210),25940
11,(-226/210),26040
11,(-226/210),26160
11,(-226/210),26280
11,(-226/210),26380
11,(-226/210),26580
11,(-226/210),26680
11,(-226/210),26800
11,(-226/210),26920
11,(-226/210),27020
11,(-226/210),27140
11,(-226/210),27260
11,(-226/210),27440
11,(-226/210),27560
11,(-226/210),27680
11,(-226/210),27800
11,(-226/210),27900
11,(-226/210),28020
11,(-226/210),28160
11,(-226/210),28280
11,(-226/210),28460
11,(-226/210),28580
11,(-226/210),28720
11,(-226/210),28820
11,(-226/210),28940
11,(-226/210),29060
11,(-226/210),29200
11,(-226/210),29300
11,(-226/210),29480
11,(-226/210),29580
11,(-226/210),29700
11,(-226/210),29820
11,(-226/210),30000
11,(-226/210),30120
11,(-226/210),30260
11,(-226/210),30380
11,(-226/210),30520
11,(830/585),30620
11,(884/470),30740
11,(890/436),30860
11,(890/431),31020
11,(883/433),31140
11,(822/669),31340
11,(810/686),31460
11,(805/685),31580
11,(805/685),31680
11,(924/493),31820
11,(954/449),31940
11,(954/448),32060
11,(954/448),32180
11,(954/448),32400
11,(954/448),32520
11,(484/366),32620
11,(206/282),32760
11,(211/292),32860
11,(557/587),33000
11,(618/612),33140
11,(713/636),33260
11,(793/673),33400
11,(793/675),33620
11,(793/675),33740
11,(632/577),33860
11,(525/489),33980
11,(485/439),34080
11,(454/421),34200
11,(454/421),34320
11,(454/421),34460
11,(454/421),34560
11,(454/421),34700
11,(-116/190),34860
11,(-206/153),34980
11,(-219/176),35100
11,(-234/207),35200
11,(-234/206),35300
11,(-230/126),35480
11,(-233/97),35580
11,(-233/97),35700
11,(-233/97),35820
11,(-233/97),35920
11,(-233/97),36020
11,(-233/97),36180
11,(-233/97),36300
11,(-233/97),36420
11,(-233/97),36580
11,(-233/97),36720
11,(-233/97),36820
11,(-234/135),36940
11,(-236/197),37060
11,(-249/112),37200
11,(-258/149),37340
11,(-271/274),37460
11,(-271/274),37580
11,(-273/232),37740
11,(-284/199),37860
11,(-284/199),37960
11,(-284/199),38080
11,(-284/199),38180
11,(-284/199),38300
11,(-284/199),38420
11,(-284/199),38540
11,(-284/199),38680
11,(-284/199),38820
11,(-284/199),38940
11,(-284/199),39060
11,(-284/199),39180
11,(-284/199),39280
11,(-284/199),39420
11,(-284/199),39540
11,(-284/199),39660
11,(-284/199),39760
11,(-284/199),39860
11,(-284/199),40000
11,(-284/199),40100
11,(-284/199),40220
11,(-284/199),40420
11,(-284/199),40520
11,(-284/199),40640
11,(-284/199),40760
11,(-284/199),40880
11,(-284/199),40980
11,(-284/199),41120
11,(-284/199),41220
11,(-284/199),41340
11,(-284/199),41480
11,(-284/199),41600
11,(-284/199),41720
11,(-284/199),41820
11,(-284/199),41960
11,(-284/199),42080
11,(-284/199),42180
11,(-284/199),42300
11,(-284/199),42520
11,(-284/199),42660
11,(-284/199),42800
11,(-284/199),42900
11,(-284/199),43020
11,(-284/199),43160
11,(-284/199),43280
11,(-284/199),43400
11,(-284/199),43620
11,(-284/199),43720
