ID,Mouse Position (x/y),Current Time (ms)
11,(686/445),8960
11,(686/445),9019.999
11,(686/445),9139.999
11,(775/454),9240
11,(1637/-14),9380
11,(1543/30),9540
11,(1524/22),9660
11,(1484/28),9760
11,(1481/36),9880
11,(1481/36),9960
11,(1481/36),10100
11,(1481/36),10220
11,(1481/36),10420
11,(1481/36),10560
11,(1481/36),10680
11,(1481/36),10800
11,(1481/36),10900
11,(1481/36),11020
11,(1481/36),11140
11,(1481/36),11220
11,(1481/36),11340
11,(1355/175),11480
11,(1346/185),11600
11,(1352/124),11760
11,(1352/119),11860
11,(1350/116),12000
11,(1350/116),12100
11,(1350/116),12200
11,(1349/116),12360
11,(1067/207),12460
11,(866/316),12580
11,(863/318),12720
11,(863/318),12880
11,(863/318),13020
11,(863/318),13020
11,(863/318),13160
11,(863/318),13260
11,(904/318),13380
11,(1484/151),13540
11,(1498/142),13640
11,(1498/142),13760
11,(1498/142),13900
11,(1498/142),14020
11,(1498/142),14120
11,(1498/142),14240
11,(1498/142),14420
11,(1348/226),14560
11,(151/293),14700
11,(-62/289),14800
11,(-97/304),14940
11,(-104/304),15100
11,(-104/304),15200
11,(-104/304),15320
11,(-104/304),15460
11,(-104/304),15600
11,(-104/304),15720
11,(-104/304),15860
11,(96/341),16080
11,(1371/79),16180
11,(1371/79),16340
11,(1418/32),16460
11,(1448/48),16600
11,(1456/52),16700
11,(1456/52),16800
11,(1456/52),16900
11,(903/648),17100
11,(776/691),17220
11,(776/691),17340
11,(776/691),17440
11,(725/581),17600
11,(692/493),17740
11,(690/484),17860
11,(686/472),18000
11,(685/471),18100
11,(685/471),18200
11,(685/471),18320
11,(685/471),18440
11,(685/471),18560
11,(685/471),18680
11,(685/471),18780
11,(616/471),18900
11,(-322/393),19020
11,(-365/391),19140
11,(-365/391),19260
11,(-365/391),19380
11,(-365/391),19520
11,(-365/391),19660
11,(-365/391),19800
11,(-35/483),19940
11,(244/501),20080
11,(244/501),20200
11,(244/501),20300
11,(244/501),20460
11,(244/501),20580
11,(385/591),20680
11,(484/612),20820
11,(484/612),20940
11,(550/665),21120
11,(584/680),21220
11,(590/683),21340
11,(590/683),21440
11,(442/453),21660
11,(436/444),21800
11,(429/432),21920
11,(422/422),22020
11,(422/422),22160
11,(422/422),22280
11,(422/422),22400
11,(422/422),22540
11,(599/536),22680
11,(752/650),22800
11,(773/666),22920
11,(774/667),23040
11,(774/667),23180
11,(774/660),23280
11,(820/551),23400
11,(851/495),23540
11,(860/477),23660
11,(890/441),23780
11,(897/436),23900
11,(897/436),24020
11,(897/436),24140
11,(897/436),24260
11,(951/625),24400
11,(987/703),24520
11,(991/708),24640
11,(991/708),24760
11,(617/536),24900
11,(486/480),25060
11,(419/438),25200
11,(418/439),25320
11,(418/439),25420
11,(459/536),25560
11,(531/649),25680
11,(542/660),25800
11,(546/662),25940
11,(672/607),26080
11,(839/465),26220
11,(900/413),26340
11,(912/408),26460
11,(913/408),26620
11,(913/408),26760
11,(913/408),26880
11,(912/414),27000
11,(882/494),27120
11,(829/568),27240
11,(778/609),27360
11,(744/643),27500
11,(751/672),27700
11,(758/676),27820
11,(753/660),27960
11,(661/464),28120
11,(659/458),28220
11,(658/458),28320
11,(658/457),28460
11,(658/457),28580
11,(643/520),28680
11,(603/657),28820
11,(587/675),28960
11,(581/686),29080
11,(581/682),29200
11,(513/383),29320
11,(452/228),29560
11,(448/214),29680
11,(443/198),29820
11,(442/196),29920
11,(442/196),30040
11,(442/196),30140
11,(302/196),30240
11,(-348/147),30340
11,(-391/155),30540
11,(-391/155),30680
11,(-391/155),30820
11,(-391/155),30940
11,(-389/226),31080
11,(-388/241),31200
11,(-388/241),31340
11,(-388/241),31440
11,(-388/241),31580
11,(-388/241),31720
11,(-388/241),31840
11,(-388/241),31960
11,(-388/241),32120
11,(-388/241),32260
11,(-388/241),32500
11,(-388/241),32640
11,(-388/241),32780
11,(-388/241),32900
11,(-388/241),33040
11,(-388/241),33200
11,(-359/296),33340
11,(304/546),33440
11,(557/570),33580
11,(557/583),33680
11,(577/624),33820
11,(577/624),33920
11,(577/624),34040
11,(576/635),34180
11,(570/674),34320
11,(570/681),34440
11,(629/562),34600
11,(655/494),34700
11,(663/480),34840
11,(681/452),34940
11,(704/424),35100
11,(703/426),35240
11,(703/426),35340
11,(764/663),35480
11,(777/702),35600
11,(778/702),35720
11,(778/702),35840
11,(672/636),35940
11,(467/483),36080
11,(425/438),36220
11,(423/434),36360
11,(423/434),36480
11,(423/434),36580
11,(423/453),36720
11,(504/584),36820
11,(559/646),36960
11,(561/648),37080
11,(568/656),37180
11,(578/669),37300
11,(596/598),37420
11,(663/424),37560
11,(670/413),37680
11,(668/416),37800
11,(668/416),37920
11,(655/473),38040
11,(539/1963),38180
11,(514/2019),38280
11,(460/2030),38400
11,(433/2041),38540
11,(433/2041),38680
11,(449/2035),38820
11,(453/2033),38960
11,(453/2033),39080

