ID,Mouse Position (x/y),Current Time (ms)
11,(773/435),1640
11,(964/396),1740
11,(1344/212),1860
11,(1423/121),2000
11,(1471/68),2160
11,(1476/60),2280
11,(1477/60),2420
11,(1477/60),2500
11,(1477/60),2640
11,(1477/60),2800
11,(1477/60),2940
11,(1477/60),3120
11,(1477/60),3220
11,(1477/60),3340
11,(1477/60),3460
11,(1477/60),3600
11,(1477/60),3720
11,(1477/60),3840
11,(1477/60),3980
11,(1477/60),4140
11,(1477/60),4240
11,(1477/60),4360
11,(1477/60),4500
11,(1477/60),4560
11,(1477/60),4660
11,(1477/60),4780
11,(1475/65),4900
11,(1449/104),5020
11,(1449/105),5140
11,(1449/105),5240
11,(1449/104),5340
11,(1366/128),5460
11,(961/253),5600
11,(874/308),5700
11,(858/326),5840
11,(861/326),6000
11,(1355/179),6000
11,(1421/127),6140
11,(1479/94),6300
11,(1497/61),6540
11,(1497/61),6680
11,(1497/61),6820
11,(1497/61),6940
11,(1497/61),7140
11,(1497/61),7300
11,(1497/61),7400
11,(1497/61),7520
11,(1497/61),7640
11,(1497/61),7740
11,(1497/61),7880
11,(1026/571),7980
11,(677/817),8200
11,(664/857),8300
11,(664/859),8420
11,(664/859),8559.999
11,(664/859),8740
11,(664/859),8860
11,(-48/965),9059.999
11,(-48/965),9200
11,(-48/965),9300
11,(-48/965),9420
11,(-48/965),9540
11,(-48/965),9639.999
11,(-48/965),9760
11,(-48/965),9880
11,(-48/965),10080
11,(-48/965),10200
11,(-48/965),10300
11,(-48/965),10420
11,(-48/965),10540
11,(-48/965),10680
11,(-48/965),10800
11,(-48/965),10900
11,(-48/965),11080
11,(-48/965),11220
11,(-48/965),11340
11,(-48/965),11460
11,(-48/965),11580
11,(-48/965),11740
11,(-48/965),11860
11,(-48/965),12080
11,(-48/965),12220
11,(-48/965),12320
11,(-48/965),12440
11,(-48/965),12560
11,(-48/965),12660
11,(-48/965),12780
11,(-48/965),12920
11,(-48/965),13120
11,(-48/965),13240
11,(-48/965),13340
11,(-48/965),13460
11,(-48/965),13580
11,(-48/965),13700
11,(-48/965),13820
11,(-48/965),13940
11,(-48/965),14120
11,(-48/965),14260
11,(-48/965),14360
11,(8/547),14480
11,(9/359),14600
11,(-130/349),14740
11,(-287/333),14880
11,(-287/333),15020
11,(-287/333),15220
11,(-287/333),15380
11,(-287/333),15500
11,(-287/333),15640
11,(-287/333),15760
11,(-287/333),15900
11,(-287/333),16080
11,(-287/333),16200
11,(-287/333),16320
11,(-287/333),16440
11,(-287/333),16560
11,(-287/333),16680
11,(-287/333),16800
11,(-287/333),16900
11,(-287/333),17020
11,(-287/333),17220
11,(-287/333),17340
11,(-287/333),17480
11,(-287/333),17580
11,(-287/333),17740
11,(-287/333),17860
11,(-287/333),18060
11,(-287/333),18200
11,(-287/333),18320
11,(-287/333),18440
11,(-287/333),18560
11,(-287/333),18680
11,(-287/333),18800
11,(-287/333),18940
11,(-287/333),19080
11,(-287/333),19220
11,(-287/333),19340
11,(-287/333),19460
11,(-287/333),19580
11,(-287/333),19680
11,(-287/333),19800
11,(-287/333),19920
11,(-287/333),20100
11,(-287/333),20220
11,(-287/333),20320
11,(-287/333),20440
11,(-287/333),20540
11,(-287/333),20640
11,(-287/333),20800
11,(-287/333),20920
11,(-287/333),21100
11,(-287/333),21240
11,(-287/333),21380
11,(-287/333),21480
11,(-287/333),21600
11,(-287/333),21720
11,(-287/333),21840
11,(-287/333),21960
11,(-287/333),22140
11,(-287/333),22280
11,(-287/333),22380
11,(-287/333),22500
11,(-287/333),22600
11,(-287/333),22700
11,(-287/333),22820
11,(-287/333),22960
11,(-287/333),23140
11,(-287/333),23280
11,(-287/333),23380
11,(-287/333),23480
11,(-287/333),23600
11,(-287/333),23700
11,(-287/333),23840
11,(-287/333),23960
11,(-287/333),24160
11,(-287/333),24300
11,(-287/333),24400
11,(-287/333),24500
11,(-287/333),24600
11,(-287/333),24700
11,(-287/333),24860
11,(-287/333),25000
11,(-287/333),25180
11,(-287/333),25320
11,(-287/333),25420
11,(-287/333),25520
11,(-287/333),25620
11,(-287/333),25740
11,(-287/333),25860
11,(-287/333),26000
11,(-287/333),26200
11,(-287/333),26320
11,(-287/333),26420
11,(-287/333),26540
11,(-287/333),26640
11,(-287/333),26740
11,(-287/333),26860
11,(-287/333),27000
11,(-287/333),27180
11,(-287/333),27320
11,(-287/333),27440
11,(-287/333),27560
11,(-287/333),27680
11,(-287/333),27860
11,(-287/333),28000
11,(-287/333),28200
11,(-287/333),28340
11,(-287/333),28480
11,(-287/333),28620
11,(-287/333),28740
11,(-287/333),28940
11,(-287/333),29060
11,(-287/333),29260
11,(-287/333),29400
11,(-287/333),29500
11,(-287/333),29620
11,(-287/333),29720
11,(-287/333),29840
11,(-287/333),29960
11,(-287/333),30160
11,(-287/333),30280
11,(-287/333),30400
11,(-287/333),30520
11,(-287/333),30640
11,(-287/333),30760
11,(-287/333),30880
11,(-287/333),31000
11,(-287/333),31160
11,(-287/333),31300
11,(-287/333),31400
11,(-287/333),31520
11,(-287/333),31640
11,(-287/333),31760
11,(-287/333),31880
11,(-287/333),32000
11,(-287/333),32180
11,(-287/333),32320
11,(-287/333),32420
11,(-287/333),32540
11,(-287/333),32640
11,(-287/333),32760
11,(-287/333),32880
11,(-287/333),33000
11,(-287/333),33200
11,(-287/333),33340
11,(-287/333),33460
11,(-287/333),33560
11,(-287/333),33680
11,(-287/333),33820
11,(-287/333),33920
11,(-287/333),34040
11,(-287/333),34240
11,(-287/333),34360
11,(-287/333),34500
11,(-287/333),34600
11,(-287/333),34720
11,(-287/333),34860
11,(-287/333),34960
11,(-287/333),35100
11,(-287/333),35260
11,(-287/333),35400
11,(-287/333),35520
11,(-287/333),35620
11,(-287/333),35740
11,(-287/333),35880
11,(-287/333),35980
11,(-287/333),36100
11,(-287/333),36260
11,(-287/333),36400
11,(-287/333),36540
11,(-287/333),36640
11,(-287/333),36800
11,(-287/333),36920
11,(-287/333),37120
11,(-287/333),37260
11,(-287/333),37380
11,(-287/333),37480
11,(-287/333),37600
11,(-287/333),37740
11,(-287/333),37840
11,(-287/333),37980
11,(-287/333),38080
11,(-287/333),38200
11,(-287/333),38320
11,(-287/333),38420
11,(-287/333),38540
11,(-287/333),38680
11,(-287/333),38820
11,(-287/333),38960
11,(-287/333),39140
11,(-287/333),39260
11,(-287/333),39380
11,(-287/333),39480
11,(-287/333),39600
11,(-287/333),39700
11,(-287/333),39820
11,(-287/333),39940
11,(-287/333),40060
11,(-287/333),40280
11,(-287/333),40420
11,(-287/333),40540
11,(-287/333),40660
11,(-287/333),40760
11,(-287/333),40900
11,(-287/333),41020
11,(-287/333),41140
11,(-287/333),41300
11,(-287/333),41440
11,(-287/333),41560
11,(-287/333),41680
11,(-287/333),41820
11,(-287/333),41960
11,(-287/333),42160
11,(-287/333),42280
11,(-287/333),42420
11,(-287/333),42520
11,(-287/333),42640
11,(-287/333),42780
11,(-287/333),42900
11,(-287/333),43000
11,(-287/333),43180
11,(-287/333),43320
11,(-287/333),43420
11,(-287/333),43540
11,(-287/333),43640
11,(-287/333),43740
11,(-287/333),43900
11,(-287/333),44020
11,(-287/333),44200
11,(-287/333),44320
11,(-287/333),44440
11,(-287/333),44540
11,(-287/333),44660
11,(-287/333),44760
11,(-287/333),44900
11,(-287/333),45040
11,(-287/333),45220
11,(-287/333),45340
11,(-287/333),45480
11,(-287/333),45600
11,(-287/333),45700
11,(-287/333),45800
11,(-287/333),45920
11,(-287/333),46060
11,(-287/333),46280
11,(-287/333),46420
11,(-287/333),46520
11,(-287/333),46620
11,(-287/333),46740
11,(-287/333),46840
11,(-287/333),46960
11,(-287/333),47080
11,(-287/333),47280
11,(-287/333),47420
11,(-287/333),47520
11,(-287/333),47640
11,(-287/333),47740
11,(-287/333),47840
11,(-287/333),47960
11,(-287/333),48080
11,(-287/333),48260
11,(-287/333),48400
11,(-287/333),48500
11,(-287/333),48600
11,(-287/333),48740
11,(-287/333),48880
11,(-287/333),49000
11,(-287/333),49120
11,(-287/333),49320
11,(-287/333),49460
11,(-287/333),49580
11,(-287/333),49680
11,(-287/333),49800
11,(-287/333),49940
11,(-287/333),50060
11,(-287/333),50160
11,(-287/333),50380
11,(-287/333),50500
11,(-287/333),50640
11,(-287/333),50740
11,(-287/333),50880
11,(-287/333),51020
11,(-287/333),51220
11,(-287/333),51360
11,(-287/333),51480
11,(-287/333),51600
11,(-287/333),51720
11,(-287/333),51820
11,(-287/333),51940
11,(-287/333),52060
11,(-287/333),52240
11,(-287/333),52380
11,(-287/333),52480
11,(-287/333),52580
11,(-287/333),52680
11,(-287/333),52800
11,(-287/333),52940
11,(-287/333),53080
11,(-287/333),53280
11,(-287/333),53420
11,(-287/333),53540
11,(-287/333),53640
11,(-287/333),53760
11,(-287/333),53860
11,(-287/333),53980
11,(-287/333),54100
11,(-287/333),54280
11,(-287/333),54420
11,(-287/333),54540
11,(-287/333),54660
11,(-287/333),54760
11,(-287/333),54880
11,(-287/333),55000
11,(-287/333),55100
11,(-287/333),55260
11,(-287/333),55400
11,(-287/333),55520
11,(-287/333),55640
11,(-287/333),55740
11,(-287/333),55860
11,(-287/333),55980
11,(-287/333),56080
11,(-287/333),56280
11,(-287/333),56400
11,(-287/333),56520
11,(-287/333),56640
11,(-287/333),56760
11,(-287/333),56880
11,(-287/333),57000
11,(-287/333),57120
11,(-287/333),57300
11,(-287/333),57440
11,(-287/333),57540
11,(-287/333),57660
11,(-287/333),57780
11,(-287/333),57880
11,(-287/333),58000
11,(-287/333),58120
11,(-287/333),58280
11,(-287/333),58420
11,(-287/333),58540
11,(-287/333),58660
11,(-287/333),58780
11,(-287/333),58880
11,(-287/333),59000
11,(-287/333),59120
11,(-287/333),59320
11,(-287/333),59460
11,(-287/333),59600
11,(-287/333),59720
11,(-287/333),59840
11,(-287/333),59960
11,(-287/333),60080
11,(-287/333),60240
11,(-287/333),60380
11,(-287/333),60480
11,(-287/333),60600
11,(-287/333),60740
11,(-287/333),60880
11,(-287/333),61000
11,(-287/333),61100
11,(-287/333),61280
11,(-287/333),61420
11,(-287/333),61520
11,(-287/333),61640
11,(-287/333),61760
11,(-287/333),61860
11,(-287/333),62020
11,(-287/333),62140
11,(-287/333),62340
11,(-287/333),62480
11,(-287/333),62600
11,(-287/333),62720
11,(-287/333),62840
11,(-287/333),62940
11,(-287/333),63060
11,(-287/333),63160
11,(-287/333),63340
11,(-287/333),63480
11,(-287/333),63600
11,(-287/333),63720
11,(-287/333),63840
11,(-287/333),63940
11,(-287/333),64060
11,(-287/333),64180
11,(-287/333),64380
11,(-287/333),64520
11,(-287/333),64660
11,(-287/333),64760
11,(-287/333),64880
11,(-287/333),64980
11,(-287/333),65100
11,(-287/333),65220
11,(-287/333),65400
11,(-287/333),65500
11,(-287/333),65619.99
11,(-287/333),65740
11,(-287/333),65860
11,(-287/333),65979.99
11,(-287/333),66080
11,(-287/333),66260
11,(-287/333),66400
11,(-287/333),66520
11,(-287/333),66640
11,(-287/333),66760
11,(-287/333),66900
11,(-287/333),67000
11,(-287/333),67119.99
11,(-287/333),67320
11,(-287/333),67439.99
11,(-287/333),67560
11,(-287/333),67659.99
11,(-287/333),67799.99
