ID,Mouse Position (x/y),Current Time (ms)
11,(687/423),1540
11,(687/423),1600
11,(1498/231),1720
11,(1567/129),1840
11,(1550/58),2020
11,(1493/58),2140
11,(1493/58),2260
11,(1493/58),2360
11,(1493/58),2460
11,(1493/58),2620
11,(1493/58),2760
11,(1493/58),2980
11,(1493/58),3120
11,(1493/58),3220
11,(1493/58),3340
11,(1493/58),3460
11,(1493/58),3640
11,(1493/58),3660
11,(1493/58),3780
11,(1470/73),3900
11,(1454/89),4040
11,(1454/89),4160
11,(1454/89),4240
11,(1454/89),4360
11,(1227/205),4500
11,(902/289),4620
11,(878/294),4740
11,(860/310),4880
11,(859/311),5040
11,(859/311),5160
11,(859/310),5160
11,(859/309),5300
11,(1400/206),5420
11,(1505/108),5600
11,(1491/107),5740
11,(1491/65),5940
11,(1491/65),6060
11,(1491/65),6200
11,(1491/65),6320
11,(1491/65),6440
11,(1464/105),6560
11,(1142/551),6660
11,(863/806),6780
11,(863/806),6980
11,(863/806),7120
11,(863/806),7260
11,(863/806),7360
11,(863/806),7480
11,(863/806),7600
11,(863/806),7700
11,(863/806),7820
11,(863/806),8000
11,(863/806),8140
11,(863/806),8240
11,(863/806),8360
11,(863/806),8460
11,(863/806),8580
11,(863/806),8700
11,(863/806),8800
11,(863/806),8920
11,(863/806),9040
11,(863/806),9160
11,(863/806),9300
11,(863/806),9400
11,(863/806),9519.999
11,(863/806),9620
11,(863/806),9719.999
11,(863/806),9840
11,(863/806),10020
11,(863/806),10140
11,(863/806),10260
11,(863/806),10400
11,(863/806),10520
11,(863/806),10620
11,(863/806),10760
11,(863/806),10880
11,(863/806),11040
11,(863/806),11160
11,(863/806),11280
11,(863/806),11400
11,(863/806),11520
11,(863/806),11620
11,(863/806),11740
11,(863/806),11840
11,(863/806),12040
11,(863/806),12180
11,(863/806),12280
11,(863/806),12400
11,(863/806),12500
11,(863/806),12620
11,(863/806),12740
11,(863/806),12840
11,(863/806),13020
11,(863/806),13160
11,(863/806),13280
11,(863/806),13380
11,(863/806),13500
11,(863/806),13620
11,(863/806),13740
11,(863/806),13840
11,(863/806),14040
11,(863/806),14160
11,(863/806),14280
11,(863/806),14380
11,(863/806),14500
11,(863/806),14620
11,(490/876),14760
11,(315/894),14860
11,(315/894),15040
11,(-181/1649),15200
11,(-222/1706),15340
11,(-222/1706),15480
11,(-258/1719),15600
11,(-369/1780),15740
11,(-372/1790),15860
11,(-372/1790),16040
11,(-426/1882),16220
11,(-429/1884),16320
11,(-432/1892),16460
11,(-436/1901),16600
11,(-436/1901),16740
11,(-436/1901),16940
11,(-436/1901),17100
11,(-436/1901),17240
11,(-436/1901),17340
11,(-436/1901),17440
11,(-436/1901),17580
11,(-436/1901),17720
11,(-436/1901),17840
11,(-436/1901),18000
11,(-436/1901),18100
11,(-436/1901),18220
11,(-436/1901),18320
11,(-436/1901),18440
11,(-436/1901),18560
11,(-436/1901),18700
11,(-436/1901),18840
11,(-436/1901),18940
11,(-436/1901),19060
11,(-436/1901),19200
11,(-436/1901),19320
11,(-436/1901),19440
11,(-436/1901),19560
11,(-436/1901),19660
11,(-436/1901),19780
11,(-436/1901),19880
11,(-436/1901),19980
11,(-436/1901),20100
11,(-436/1901),20220
11,(-436/1901),20360
11,(-436/1901),20500
11,(-436/1901),20620
11,(-436/1901),20760
11,(-436/1901),20860
11,(-436/1901),20980
11,(-436/1901),21180
11,(-436/1901),21340
11,(-436/1901),21460
11,(-436/1901),21560
11,(-436/1901),21680
11,(-436/1901),21800
11,(-436/1901),21900
11,(-436/1901),22100
11,(-436/1901),22220
11,(-436/1901),22340
11,(-436/1901),22460
11,(-436/1901),22560
11,(-436/1901),22680
11,(-436/1901),22800
11,(-436/1901),22900
11,(-436/1901),23100
11,(-436/1901),23220
11,(-436/1901),23360
11,(-436/1901),23460
11,(-436/1901),23580
11,(-436/1901),23740
11,(-436/1901),23880
11,(-436/1901),24080
11,(-436/1901),24220
11,(-436/1901),24340
11,(-436/1901),24460
11,(-436/1901),24580
11,(-436/1901),24680
11,(-436/1901),24800
11,(-436/1901),24920
11,(-436/1901),25100
11,(-436/1901),25240
11,(-436/1901),25380
11,(-436/1901),25500
11,(-436/1901),25620
11,(-436/1901),25720
11,(-436/1901),25840
11,(-436/1901),25960
11,(-436/1901),26140
11,(-436/1901),26260
11,(-436/1901),26400
11,(-436/1901),26520
11,(-436/1901),26640
11,(-436/1901),26760
