ID,Mouse Position (x/y),Current Time (ms)
11,(766/429),2140
11,(1434/191),2280
11,(1435/184),2380
11,(1478/53),2500
11,(1482/43),2600
11,(1483/43),2720
11,(1483/43),2780
11,(1483/43),2900
11,(1483/43),3020
11,(1483/43),3140
11,(1483/43),3320
11,(1483/43),3460
11,(1483/43),3560
11,(1483/43),3680
11,(1483/43),3800
11,(1483/43),3900
11,(1483/43),4020
11,(1483/43),4140
11,(1483/43),4220
11,(1483/43),4360
11,(1458/67),4480
11,(1457/71),4640
11,(1457/71),4760
11,(1457/72),4860
11,(1457/78),5000
11,(1457/78),5120
11,(1457/78),5240
11,(1448/90),5340
11,(1448/90),5460
11,(1448/90),5560
11,(1448/90),5660
11,(1448/90),5820
11,(1194/175),5960
11,(951/254),6060
11,(887/302),6200
11,(859/318),6340
11,(859/318),6460
11,(859/318),6560
11,(859/318),6700
11,(859/318),6820
11,(1359/162),6980
11,(1407/134),7120
11,(1453/107),7240
11,(1468/92),7360
11,(1483/73),7500
11,(1488/65),7600
11,(1488/65),7700
11,(1488/65),7820
11,(1488/65),7920
11,(1488/60),8060
11,(1488/60),8180
11,(1488/60),8320
11,(1488/60),8440
11,(1488/60),8599.999
11,(1480/60),8720
11,(1034/300),8860
11,(806/502),8980
11,(784/580),9120
11,(784/624),9240
11,(788/675),9460
11,(790/684),9559.999
11,(790/684),9660
11,(747/547),9780
11,(687/413),9940
11,(680/404),10080
11,(680/404),10200
11,(680/404),10320
11,(680/404),10440
11,(680/404),10540
11,(680/404),10660
11,(680/404),10760
11,(680/404),10880
11,(680/404),11000
11,(680/404),11120
11,(680/404),11220
11,(677/404),11360
11,(32/415),11460
11,(-271/343),11580
11,(-275/339),11700
11,(-275/339),11800
11,(-275/339),11900
11,(-275/339),12080
11,(-275/339),12180
11,(-275/339),12300
11,(-275/339),12420
11,(-275/339),12560
11,(-275/339),12660
11,(-275/339),12760
11,(439/785),12960
11,(547/784),13060
11,(598/720),13280
11,(595/707),13380
11,(595/707),13500
11,(440/502),13620
11,(407/453),13740
11,(407/453),13840
11,(407/453),13960
11,(407/453),14080
11,(407/453),14200
11,(519/583),14320
11,(740/687),14420
11,(771/685),14560
11,(774/685),14680
11,(774/685),14800
11,(747/562),14920
11,(717/463),15040
11,(706/431),15160
11,(705/430),15340
11,(705/430),15460
11,(705/430),15580
11,(705/430),15700
11,(705/430),15820
11,(705/430),15940
11,(553/887),16080
11,(500/1070),16180
11,(323/1152),16380
11,(-1952/1278),16480
11,(-2233/1240),16620
11,(-2233/1240),16720
11,(-2233/1240),16820
11,(-2089/1332),16980
11,(164/1365),17100
11,(164/1365),17240
11,(164/1365),17620
11,(164/1365),17760
11,(164/1365),17860
11,(-60/1313),18100
11,(-79/1311),18280
11,(-79/1311),18400
11,(-189/1266),18520
11,(-629/1165),18720
11,(-629/1177),18840
11,(-762/1828),19000
11,(-815/1846),19100
11,(-885/1885),19220
11,(-914/1933),19360
11,(-914/1934),19480
11,(-594/1489),19820
11,(-594/1489),19960
11,(-594/1489),20060
11,(-594/1489),20200
11,(-594/1489),20300
11,(-594/1489),20420
11,(-352/1126),20660
11,(-352/1126),20780
11,(-352/1126),20900
11,(-352/1126),21160
11,(-352/1126),21320
11,(-352/1126),21440
11,(-394/1062),21780
11,(-397/1058),21920
11,(-397/1058),22060
11,(-397/1058),22240
11,(-397/1058),22480
11,(-397/1058),22660
11,(-397/1058),22800
11,(-397/1058),22980
11,(-397/1058),23120
11,(-397/1058),23360
11,(-397/1058),23520
11,(-397/1058),23620
11,(-397/1058),23720
11,(-397/1058),23860
11,(-397/1058),24020
11,(-397/1058),24160
