ID,Mouse Position (x/y),Current Time (ms)
1,(662/856),40720
1,(662/856),40880
1,(662/856),40980
1,(662/856),41100
1,(662/856),41300
1,(662/856),41420
1,(662/856),41540
1,(662/856),41680
1,(662/856),41860
1,(662/856),42000
1,(662/856),42100
1,(662/856),42220
1,(662/856),42380
1,(662/856),42500
1,(662/856),42640
1,(662/856),42740
1,(662/856),42860
1,(662/856),42960
1,(662/856),43080
1,(662/856),43180
1,(662/854),43300
1,(624/801),43400
1,(541/736),43540
1,(496/724),43680
1,(485/721),43800
1,(485/721),43900
1,(485/721),44000
1,(485/721),44140
1,(485/721),44260
1,(485/721),44360
1,(485/721),44460
1,(485/722),44600
1,(484/724),44740
1,(484/740),44840
1,(488/761),44960
1,(488/761),45080
1,(434/745),45200
1,(-308/342),45340
1,(-342/322),45460
1,(-342/322),45560
1,(-342/322),45780
1,(-342/322),45880
1,(-342/322),46020
1,(-342/322),46120
1,(-342/322),46260
1,(-342/322),46380
1,(-342/322),46500
1,(-342/322),46680
1,(-342/322),46800
1,(-342/322),46900
1,(-342/322),47020
1,(-342/322),47120
1,(-342/322),47220
1,(-342/322),47380
1,(-342/322),47500
1,(-342/322),47600
1,(-342/322),47720
1,(-342/322),47840
1,(-342/322),47960
1,(-342/322),48080
1,(-342/322),48200
1,(-342/322),48300
1,(-342/322),48420
1,(-342/322),48520
1,(-342/322),48720
1,(-342/322),48860
1,(-342/322),49020
1,(-342/322),49120
1,(-342/322),49240
1,(-326/376),49360
1,(-57/778),49460
1,(23/802),49580
1,(23/802),49720
1,(159/1261),49840
1,(354/1812),49980
1,(348/1807),50100
1,(348/1807),50280
1,(348/1807),50380
1,(490/2056),50520
1,(505/2055),50660
1,(501/2022),50760
1,(498/2002),50900
1,(497/2002),51000
1,(497/2002),51120
1,(497/2002),51220
1,(496/2002),51360
1,(496/2002),51480
1,(496/2002),51600
1,(492/2003),51740
1,(485/2005),51840
1,(485/2005),51960
1,(485/2005),52060
1,(485/2005),52200
1,(485/2005),52320
1,(485/2005),52420
1,(485/2005),52620
1,(485/2005),52740
1,(485/2005),52860
1,(485/2005),52980
1,(485/2005),53080
1,(485/2005),53200
1,(485/2005),53300
1,(485/2005),53420
1,(485/2005),53520
1,(485/2005),53640
1,(485/2005),53840
1,(485/2005),53960
1,(485/2005),54060
1,(485/2005),54180
1,(485/2005),54340
1,(485/2005),54460
1,(485/2005),54580
1,(485/2005),54720
1,(485/2005),54840
1,(485/2005),54980
1,(485/2005),55100
1,(485/2005),55200
1,(485/2005),55320
1,(485/2005),55440
1,(485/2005),55540
1,(485/2005),55660
1,(485/2005),55780
1,(485/2005),55940
1,(485/2005),56040
1,(485/2005),56160
1,(485/2005),56280
1,(485/2005),56400
1,(485/2005),56500
1,(485/2005),56660
1,(485/2005),56800
1,(485/2005),56900
1,(485/2005),57000
1,(485/2005),57120
1,(485/2005),57220
1,(485/2005),57360
1,(485/2005),57480
1,(485/2005),57600
1,(485/2005),57700
1,(485/2005),57860
1,(485/2005),57960
1,(485/2005),58080
1,(485/2005),58180
1,(485/2005),58360
1,(485/2005),58480
1,(485/2005),58600
1,(485/2005),58740
1,(485/2005),58840
1,(485/2005),58960
1,(485/2005),59060
1,(485/2005),59180
1,(472/2017),59280
1,(471/2017),59420
1,(471/2017),59540
1,(471/2017),59680
1,(471/2017),59780
1,(471/2017),59940
1,(471/2017),60040
1,(471/2017),60160
1,(471/2017),60300
1,(471/2017),60460
1,(471/2017),60600
1,(471/2017),60700
1,(471/2017),60820
1,(471/2017),60980
1,(471/2017),61120
1,(471/2017),61220
1,(471/2017),61320
1,(471/2017),61440
1,(471/2017),61540
1,(471/2017),61680
1,(471/2017),61820
1,(471/2017),61920
1,(471/2017),62020
1,(471/2017),62140
1,(471/2017),62260
1,(471/2017),62380
1,(471/2017),62500
1,(471/2017),62600
1,(471/2017),62740
1,(471/2017),62860
1,(471/2017),62980
1,(471/2017),63080
1,(471/2017),63180
1,(471/2017),63300
1,(471/2017),63480
1,(471/2017),63600
1,(371/1742),63800
1,(108/1263),63900
1,(54/1155),64020
1,(62/1019),64120
1,(84/969),64260
1,(86/964),64360
1,(86/963),64480
1,(838/503),64600
1,(838/503),64720
1,(838/503),64860
1,(838/503),64980
1,(838/503),65120
1,(838/503),65240
1,(838/503),65380
1,(838/503),65500
1,(838/503),65600
1,(838/503),65700
1,(838/503),65820
1,(838/503),65939.99
1,(838/503),66040
1,(838/503),66240
1,(838/503),66380
1,(838/503),66479.99
1,(838/503),66600
1,(838/503),66700
1,(838/503),66820
1,(838/503),66939.99
1,(838/503),67140
1,(838/503),67260
1,(838/503),67360
1,(838/503),67479.99
1,(833/541),67600
1,(817/610),67720
1,(794/661),67860
1,(781/701),68000
1,(780/702),68180
1,(780/702),68280
1,(780/702),68400
1,(780/701),68540
1,(780/701),68659.99
1,(780/701),68799.99
1,(780/701),68920
1,(781/701),69060
1,(781/700),69180
1,(781/697),69400
1,(746/497),69500
1,(715/432),69619.99
1,(695/413),69740
1,(688/410),69880
1,(688/410),70000
1,(688/410),70119.99
1,(697/448),70260
1,(724/519),70360
1,(728/530),70479.99
1,(728/530),70580
1,(728/530),70680
1,(728/530),70799.99
1,(728/530),70939.99
1,(728/530),71119.99
1,(728/530),71240
1,(728/530),71360
1,(728/530),71460
1,(728/530),71560
1,(728/530),71659.99
1,(728/530),71820
1,(666/586),71960
1,(629/621),72060
1,(603/645),72200
1,(602/649),72340
1,(598/653),72460
1,(593/654),72580
1,(543/555),72700
1,(483/463),72860
1,(460/431),73000
1,(460/434),73200
1,(460/434),73340
1,(460/434),73479.99
1,(460/434),73580
1,(460/434),73700
1,(460/434),73820
1,(460/434),73920
1,(460/434),74040
1,(460/434),74240
1,(460/434),74380
1,(460/434),74479.99
1,(460/434),74600
1,(460/434),74700
1,(460/434),74820
1,(460/434),74939.99
1,(460/434),75060
1,(460/434),75159.99
1,(460/434),75299.99
1,(460/434),75439.99
1,(460/434),75580
1,(460/434),75700
1,(460/434),75799.99
1,(460/434),75920
1,(460/434),76040
1,(460/434),76140
1,(460/434),76360
1,(460/434),76460
1,(460/434),76560
1,(460/434),76680
1,(460/434),76799.99
1,(460/434),76920
1,(460/434),77060
1,(460/434),77280
1,(460/434),77420
1,(460/434),77540
1,(460/434),77680
1,(460/434),77820
1,(460/434),77939.99
1,(460/434),78060
1,(460/434),78159.99
1,(460/434),78360
1,(460/434),78500
1,(460/434),78600
1,(460/434),78740
1,(460/434),78900
1,(460/434),79040
1,(460/434),79159.99
1,(460/434),79259.99
1,(460/434),79420
1,(460/434),79520
1,(460/434),79659.99
1,(460/434),79780
1,(460/434),79939.99
1,(460/434),80060
1,(460/434),80159.99
1,(460/434),80259.99
1,(460/434),80479.99
1,(460/434),80600
1,(460/434),80700
1,(460/434),80820
1,(460/434),80920
1,(460/434),81040
1,(460/434),81159.99
1,(460/434),81360
1,(460/434),81479.99
1,(460/434),81580
1,(460/434),81700
1,(460/434),81860
1,(460/434),81979.99
1,(460/434),82100
1,(445/257),82299.99
1,(445/257),82439.99
1,(803/254),82560
1,(1062/173),82680
1,(1062/173),82780
1,(1062/173),82900
1,(1062/173),83020
1,(1197/181),83159.99
1,(1340/152),83340
1,(1352/154),83439.99
1,(1378/87),83580
1,(1377/63),83700
1,(1376/63),83860
1,(1376/63),84000
1,(1376/63),84200
1,(1372/82),84340
1,(1358/144),84479.99
1,(1358/144),84580
1,(1358/144),84700
1,(1358/144),84820
1,(1358/144),84939.99
1,(1354/133),85060
1,(1336/58),85240
1,(1335/58),85380
1,(1333/62),85520
1,(1332/62),85619.99
1,(1332/62),85740
1,(1332/62),85900
1,(1332/62),86040
1,(1332/62),86259.99
1,(1332/62),86380
1,(1332/62),86500
1,(1332/62),86600
1,(1332/62),86720
1,(1329/65),86840
1,(1308/89),86960
1,(1289/115),87100
1,(1287/120),87320
1,(1285/123),87420
1,(1285/123),87520
1,(1285/123),87640
1,(1285/123),87759.99
1,(1285/123),87880
1,(1285/123),87979.99
1,(1285/123),88100
1,(1285/123),88200
1,(1285/123),88340
1,(1285/123),88460
1,(1285/123),88580
1,(1285/123),88700
1,(1285/123),88799.99
1,(1285/123),88900
1,(1285/123),89020
1,(1285/123),89140
1,(1285/123),89340
1,(1285/123),89479.99
1,(1285/123),89600
1,(1285/122),89720
1,(1285/121),89880
1,(1285/121),90000
1,(1285/121),90119.99
1,(1285/121),90240
1,(1285/121),90380
1,(1285/121),90479.99
1,(1285/121),90600
1,(1285/121),90700
1,(1285/121),90820
1,(1285/121),90939.99
1,(1285/121),91060
1,(1285/121),91159.99
1,(1285/121),91299.99
1,(1285/121),91439.99
1,(1285/121),91540
1,(1285/121),91659.99
1,(1285/121),91780
1,(1272/76),91939.99
1,(1262/86),92079.99
1,(1252/137),92220
1,(1252/138),92340
1,(1252/138),92479.99
1,(1252/138),92579.99
1,(1252/138),92700
1,(1252/138),92820
1,(1242/169),92960
1,(1233/208),93119.99
1,(1233/207),93320
1,(1232/157),93439.99
1,(1231/139),93579.99
1,(1231/139),93700
1,(1239/82),93820
1,(1241/74),93939.99
1,(1241/74),94060
1,(1241/74),94180
1,(1240/131),94360
1,(1240/133),94460
1,(1240/133),94579.99
1,(1240/135),94700
1,(1240/137),94820
1,(1240/137),94939.99
1,(1240/136),95060
1,(1240/136),95220
1,(1270/86),95340
1,(1280/69),95460
1,(1280/69),95579.99
1,(1280/69),95700
1,(1280/69),95799.99
1,(1280/69),95920
1,(1280/69),96040
1,(1280/69),96140
1,(1280/69),96280
1,(1280/69),96400
1,(1280/69),96520
1,(1280/69),96640
1,(1280/69),96759.99
1,(1280/69),96900
1,(1280/69),97040
1,(1280/69),97140
1,(1280/69),97259.99
1,(227/345),97439.99
1,(-694/492),97540
1,(-731/495),97680
1,(-688/364),97820
1,(-686/356),97920
1,(-686/356),98060
1,(-686/356),98159.99
1,(-686/356),98340
1,(-686/356),98439.99
1,(-686/356),98540
1,(-686/356),98680
1,(-686/356),98799.99
1,(-686/356),98900
1,(-686/356),99040
1,(-686/356),99159.99
1,(-686/356),99259.99
1,(-686/356),99400
1,(-686/356),99500
1,(-686/356),99640
1,(-686/356),99759.99
1,(-686/356),99880
1,(-686/356),100000
1,(-686/356),100140
1,(-686/356),100300
1,(-686/356),100400
1,(-686/356),100540
1,(-686/356),100680
1,(-686/356),100780
1,(-686/356),100880
1,(-686/356),101020
1,(-686/356),101140
1,(-686/356),101360
1,(-686/356),101480
1,(-686/356),101600
1,(-686/356),101740
1,(-686/356),101880
1,(-686/356),102020
1,(-686/356),102140
1,(-686/356),102260
1,(-686/356),102420
1,(-686/356),102560
1,(-686/356),102680
1,(-686/356),102820
1,(-686/356),102920
1,(-686/356),103040
1,(-686/356),103160
1,(-686/356),103300
1,(-686/356),103480
1,(-686/356),103600
1,(-686/356),103740
1,(-686/356),103860
1,(-686/356),103980
1,(-686/356),104100
1,(-686/356),104200
1,(-686/356),104380
1,(-686/356),104500
1,(-686/356),104620
1,(-686/356),104720
1,(-686/356),104840
1,(-686/356),104940
1,(-686/356),105080
1,(-686/356),105200
1,(-686/356),105320
1,(-686/356),105440
1,(-686/356),105560
1,(-686/356),105660
1,(-686/356),105800
1,(-686/356),105960
1,(-686/356),106100
1,(-686/356),106320
1,(1238/154),106420
1,(1238/154),106560
1,(1238/154),106660
1,(1238/154),106780
1,(1238/145),106900
1,(1240/142),107020
1,(1240/142),107160
1,(1240/142),107360
1,(1240/142),107460
1,(1240/142),107580
1,(1240/142),107700
1,(1240/142),107860
1,(1240/142),108040
1,(1240/142),108140
1,(1240/142),108260
1,(1240/142),108420
1,(1240/142),108560
1,(1240/142),108680
1,(1240/142),108780
1,(1289/136),108920
1,(1323/94),109040
1,(1324/88),109180
1,(1321/73),109320
1,(1321/73),109480
1,(1321/73),109580
1,(1321/73),109700
1,(1321/73),109820
1,(1321/73),109940
1,(1321/73),110040
1,(1321/73),110160
1,(-333/426),110380
1,(-477/435),110480
1,(-477/435),110580
1,(-477/435),110700
1,(-477/435),110840
1,(-477/435),110980
1,(-477/435),111100
1,(-477/435),111220
1,(-477/435),111340
1,(-414/274),111480
1,(-417/258),111600
1,(-429/233),111720
1,(-441/201),111860
1,(-441/201),111960
1,(-441/201),112060
1,(-441/201),112180
1,(-441/201),112380
1,(-441/201),112480
1,(-441/201),112620
1,(-441/201),112740
1,(-441/201),112860
1,(-441/201),112960
1,(-441/201),113080
1,(-441/201),113200
1,(-441/201),113300
1,(-441/201),113420
1,(-441/201),113600
1,(-441/201),113740
1,(-441/201),113860
1,(-441/201),113960
1,(-441/201),114120
1,(-441/201),114240
1,(-441/201),114360
1,(-441/201),114500
1,(-441/201),114600
1,(-441/201),114720
1,(-441/201),114840
1,(-441/201),114980
1,(-441/201),115100
1,(-441/201),115240
1,(-441/201),115360
1,(-441/201),115540
1,(-441/201),115680
1,(-441/201),115780
1,(-441/201),115920
1,(-441/201),116060
1,(-441/201),116200
1,(-441/201),116480
1,(-441/201),116620
1,(-441/201),116720
1,(-511/153),116980
1,(-511/153),117080
1,(-207/460),117220
1,(102/656),117340
1,(102/656),117580
1,(102/656),117680
1,(102/656),117800
1,(102/656),117900
1,(102/656),118000
1,(102/656),118200
1,(102/656),118360
1,(19/541),118480
1,(-316/187),118720
1,(-316/187),118940
1,(-316/187),119040
1,(-316/187),119180
1,(-316/187),119300
1,(-316/187),119500
1,(-316/187),119600
1,(-316/187),119720
1,(-316/187),119860
1,(-316/187),119980
1,(-316/187),120080
1,(-316/187),120500
1,(-605/91),120700
1,(-605/91),120820
1,(-605/91),121020
1,(-605/92),121140
1,(-603/92),121260
1,(-278/397),121380
1,(224/726),121600
1,(224/726),121740
1,(737/806),121860
1,(880/780),122000
1,(880/780),122120
1,(880/780),122240
1,(880/780),122580
1,(880/780),122800
1,(880/780),122940
1,(880/780),123040
1,(880/780),123160
1,(880/780),123300
1,(880/780),123460
1,(880/780),123600
1,(880/780),123740
1,(880/780),123860
1,(880/780),123980
1,(880/780),124100
1,(880/780),124220
1,(880/780),124320
1,(880/780),124460
1,(880/780),124580
1,(880/780),124680
1,(880/780),124800
1,(880/780),124940
1,(880/780),125040
1,(880/780),125140
1,(880/780),125260
1,(880/780),125400
1,(880/780),125520
1,(880/780),125640
1,(880/780),125740
1,(880/780),125860
1,(880/780),125960
1,(880/780),126100
1,(880/780),126240
1,(880/780),126440
1,(880/780),126580
1,(880/780),126680
1,(880/780),126800
1,(880/780),126900
1,(880/780),127040
1,(880/780),127140
1,(880/780),127340
1,(880/780),127460
1,(880/780),127580
1,(880/780),127700
1,(880/780),127840
1,(880/780),127960
1,(880/780),128080
1,(880/780),128180
1,(880/780),128420
1,(880/780),128540
1,(880/780),128660
1,(880/780),128780
1,(880/780),128900
1,(880/780),129060
1,(880/780),129180
1,(880/780),129300
1,(880/780),129420
1,(880/780),129540
1,(880/780),129640
1,(880/780),129760
1,(880/780),129920
1,(880/780),130060
1,(880/780),130160
1,(880/780),130300
1,(880/780),130420
1,(880/780),130540
1,(880/780),130640
1,(880/780),130760
1,(880/780),130920
1,(880/780),131020
1,(880/780),131120
1,(880/780),131260
1,(880/780),131360
1,(880/780),131480
1,(880/780),131600
1,(880/780),131700
1,(880/780),131820
1,(880/780),131960
1,(880/780),132060
1,(880/780),132160
1,(880/780),132300
1,(880/780),132440
1,(880/780),132560
1,(880/780),132680
1,(880/780),132780
1,(880/780),132900
1,(880/780),133020
1,(880/780),133140
1,(880/780),133340
1,(880/780),133560
1,(880/780),133680
1,(880/780),133820
1,(880/780),133940
1,(880/780),134300
1,(880/780),134460
1,(741/2056),134620
1,(725/2056),134740
1,(725/1997),134880
1,(783/1756),135000
1,(780/1749),135120
1,(766/1726),135320
1,(766/1726),135460
1,(766/1726),135560
1,(766/1726),135700
1,(898/1768),135800
1,(1000/1795),135920
1,(1007/1800),136040
1,(1019/1805),136160
1,(1048/1808),136380
1,(1093/1822),136500
1,(1105/1840),136600
1,(1106/1842),136740
1,(1106/1842),136840
1,(1106/1842),136940
1,(1106/1842),137080
1,(1106/1842),137220
1,(1112/1833),137460
1,(1109/1832),137560
1,(1106/1831),137660
1,(1106/1831),137800
1,(1106/1831),137980
1,(1106/1831),138100
1,(1106/1831),138460
1,(1106/1831),138580
1,(1106/1831),138700
1,(1106/1824),138820
1,(1122/1746),138940
1,(1126/1711),139060
1,(1102/1696),139160
1,(1016/1679),139380
1,(980/1682),139500
1,(947/1695),139600
1,(940/1699),139740
1,(941/1701),139840
1,(946/1701),139940
1,(955/1705),140060
1,(956/1705),140160
1,(958/1705),140280
1,(961/1702),140420
1,(971/1615),140520
1,(969/1557),140640
1,(966/1550),140740
1,(964/1554),140840
1,(960/1569),140940
1,(960/1569),141200
1,(960/1569),141320
1,(972/1563),141460
1,(1005/1511),141680
1,(1008/1500),141800
1,(1009/1490),141920
1,(1010/1485),142040
1,(1016/1480),142160
1,(1066/1443),142280
1,(1130/1374),142420
1,(1129/1350),142540
1,(1121/1343),142660
1,(1121/1343),142800
1,(1121/1343),142920
1,(1121/1343),143080
1,(1121/1343),143300
1,(1121/1343),143400
1,(1053/1252),143520
1,(1009/1232),143800
1,(1001/1260),143920
1,(1001/1262),144020
1,(1001/1262),144120
1,(1001/1262),144240
1,(1001/1262),144380
1,(1044/1243),144500
1,(1073/1222),144600
1,(1097/1211),144720
1,(1103/1211),144840
1,(1109/1216),144940
1,(1111/1217),145040
1,(1111/1217),145180
1,(1111/1217),145300
1,(1111/1217),145440
1,(1113/1217),145580
1,(1113/1217),145700
1,(1113/1217),145800
1,(1113/1217),145920
1,(1113/1217),146060
1,(1113/1217),146200
1,(1113/1217),146340
1,(1113/1217),146480
1,(1113/1217),146600
1,(1113/1217),146720
1,(1113/1217),146840
1,(1113/1217),146960
1,(1113/1217),147060
1,(1113/1217),147180
1,(1113/1217),147300
1,(1113/1217),147580
1,(1113/1217),147740
1,(1113/1217),147860
1,(1113/1217),148040
1,(1113/1217),148180
1,(1113/1217),148300
1,(1113/1217),148420
1,(1113/1217),148760
1,(1113/1217),148940
1,(1113/1217),149060
1,(1113/1217),149200
1,(1113/1217),149440
1,(1113/1217),149560
1,(1113/1217),149680
1,(1113/1217),149800
1,(1113/1217),149920
1,(1113/1217),150040
1,(1113/1217),150240
1,(1113/1217),150360
1,(1113/1217),150480
1,(1113/1217),150600
1,(1113/1217),150700
1,(1113/1217),150820
1,(1113/1217),150960
1,(1113/1217),151080
1,(1113/1217),151240
1,(1113/1217),151340
1,(1113/1217),151500
1,(1113/1217),151640
1,(1113/1217),151820
1,(1113/1217),151920
1,(1113/1217),152040
1,(1113/1217),152200
1,(1113/1217),152300
1,(1113/1217),152420
1,(1113/1217),152540
1,(1113/1217),152640
1,(1113/1217),152780
1,(1113/1217),152920
1,(1113/1217),153040
1,(1113/1217),153260
1,(1113/1217),153360
1,(1113/1217),153460
1,(1113/1217),153580
1,(1113/1217),153700
1,(1113/1217),153840
1,(1113/1217),153960
1,(1113/1217),154160
1,(1113/1217),154260
1,(1113/1217),154360
1,(1113/1217),154500
1,(1113/1217),154620
1,(1113/1217),154720
1,(1113/1217),154840
1,(1113/1217),154960
1,(1113/1217),155080
1,(1113/1217),155300
1,(1113/1217),155420
1,(1113/1217),155560
1,(1113/1217),155700
1,(1113/1217),155820
1,(1113/1217),155940
1,(1113/1217),156140
1,(1113/1217),156240
1,(1113/1217),156380
1,(1113/1217),156480
1,(1113/1217),156620
1,(1113/1217),156720
1,(1113/1217),156880
1,(1113/1217),157000
1,(1113/1217),157120
1,(1113/1217),157260
1,(1113/1217),157380
1,(1113/1217),157520
1,(1113/1217),157620
1,(1113/1217),157740
1,(1113/1217),157860
1,(1113/1217),158000
1,(1113/1217),158140
1,(1113/1217),158300
1,(1113/1217),158420
1,(1113/1217),158540
1,(1113/1217),158660
1,(1113/1217),158840
1,(1113/1217),158960
1,(-616/86),159240
1,(-616/86),159440
1,(-616/86),159580
1,(-616/86),159700
1,(-616/86),159820
1,(-247/316),159960
1,(216/467),160080
1,(221/464),160180
1,(221/464),160360
1,(221/464),160480
1,(221/464),160600
1,(221/464),160720
1,(221/464),160840
1,(221/464),160940
1,(221/464),161060
1,(221/464),161180
1,(221/467),161280
1,(269/590),161400
1,(353/752),161520
1,(359/761),161620
1,(359/761),161740
1,(359/761),161840
1,(359/761),161940
1,(359/761),162060
1,(359/761),162180
1,(359/761),162320
1,(359/761),162420
1,(359/761),162540
1,(359/761),162660
1,(359/761),162780
1,(359/761),162900
1,(359/761),163020
1,(359/761),163220
1,(359/761),163360
1,(359/761),163460
1,(359/761),163580
1,(359/761),163680
1,(363/749),163800
1,(395/655),163940
1,(399/625),164040
1,(399/618),164160
1,(399/617),164260
1,(399/617),164460
1,(399/617),164560
1,(399/617),164680
1,(413/665),164800
1,(623/1083),164940
1,(623/1083),165060
1,(623/1083),165180
1,(623/1083),165280
1,(623/1083),165460
1,(623/1083),165560
1,(623/1083),165700
1,(623/1083),165800
1,(623/1083),165940
1,(623/1083),166080
1,(623/1083),166280
1,(623/1083),166380
1,(623/1083),166500
1,(623/1083),166620
1,(623/1083),166740
1,(623/1083),166860
1,(623/1083),166980
1,(623/1083),167080
1,(623/1083),167200
1,(623/1083),167320
1,(623/1083),167420
1,(623/1083),167540
1,(623/1083),167660
1,(623/1083),167780
