ID,Target Shape,Target Bins,Selected Shape,Selected Bin,Time Left,Shape Display Timestamp,Bin Chosen Timestamp,Block Condition
TrevTs,Blue_Square,2 & 1,Blue_Square,3,3.98115158081055,1599558926.42906,1599558927.59503,WM_Low_AL_Low_VL_Low
TrevTs,Blue_Square,2 & 1,Blue_Square,1,2.97932028770447,1599558927.605,1599558928.85325,WM_Low_AL_Low_VL_Low

