ID,Target Shape,Target Bins,Selected Shape,Selected Bin,Time Left,Shape Display Timestamp,Bin Chosen Timestamp,Block Condition
TrevTs,Blue_Circle,4 & 3,Blue_Circle,4,58.9913401603699,1599553430.68008,1599553432.11458,WM_Low_AL_Low_VL_Low

